,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
174,69,25,87,69,2,50,13,23,74,84,65,19,39,74,83,72,79,5,77,62,82,97,66,12,40,90,88,90,26,67,64,96,74,86,29,52,43,81,5,8,64,95,73,25,53,32,24,76,24,26,90,73,91,86,65,18,70,42,86,92,85,11,15,95,38,79,48,95,96,53,74,36,6,79,2,44,96,22,54,11,52,73,82,98,91,62,53,41,76,63,78,90,68,32,92,15,93,60,64,82,61,33,18,46,66,55,61,50,1,23,80,57,25,27,37,96,74,69,19,52,91,26,51,14,66,33,64,3,93,16,74,88,53,44,67,35,1,52,40,72,5,40,66,89,98,46,90,96,77,22,33,64,21,53,85,10,15,30,67,65,87,13,59,16,98,77,63,56,40,18,70,93,65,83,25,88,79,70,92,80,95,66,16,48,52,17,22,73,60,11,47,94,34,46,43,78,23,26,82,71,53,54,1,75,77,81,24,93,37,33,88,52,25,85,89,57,76,71,26,54,35,23,29,95,57,50,58,93,86,85,61,85,39,56,28,88,37,66,18,73,24,12,81,53,90,60,2,95,24,77,40,78,66,49,79,18,76,18,53,39,65,31,86,73,7,20,78,7,83,76,41,46,21,76,68,71,5,38,34,9,3,27,63,14,38,61,70,54,57,65,57,5,44,21,79,3,25,77,45,89,16,61,91,62,1,55,24,87,93,59,60,82,84,84,63,26,32,52,87,49,23,75,5,92,11,38,40,75,26,72,46,20,2,5,20,97,86,38,91,6,77,90,30,32,56,80,53,25,46,12,46,48,62,87,61,89,24,3,26,23,77,53,35,71,51,58,76,46,24,87,68,46,86,9,62,72,12,13,62,12,21,52,81,3,15,21,58,93,75,53,60,50,42,28,40,82,70,88,55,63,77,85,44,22,77,26,71,23,48,97,34,94,29,64,96,4,4,19,67,5,20,37,22,41,77,71,87,54,37,26,37,2,58,80,56,25,15,18,73,44,20,5,75,37,39,70,10,41,67,40,45,62,58,5,25,4,78,6,13,86,18,35,57,28,79,81,20,79,42,79,39,45,14,42,5,64,2,29,72,9,34,31,36,40,58,98,35,10,70,28,84,95,89,58,95,98,5,52,34,60
175,72,46,90,83,46,71,11,16,38,2,82,61,50,93,33,23,65,74,88,70,54,63,20,97,68,24,72,66,20,67,85,56,49,51,82,92,93,29,16,30,30,80,66,88,71,95,76,40,28,30,54,81,50,50,39,7,55,79,49,80,83,37,57,34,2,55,31,71,96,61,38,22,20,60,51,24,3,53,41,76,71,53,37,92,2,48,56,2,34,31,34,78,59,54,12,22,32,77,88,93,42,60,38,91,23,34,49,26,58,85,96,86,65,19,20,20,35,62,6,10,34,71,31,16,15,32,37,64,98,12,77,38,5,9,51,66,46,26,9,92,93,93,15,41,68,38,22,86,88,3,63,82,57,46,57,2,60,25,57,78,87,91,27,70,34,42,13,93,45,39,62,11,83,83,82,18,98,60,7,18,88,44,41,57,72,62,13,34,53,23,33,5,16,60,66,89,95,85,39,20,60,5,80,62,12,32,89,98,83,91,50,5,26,35,13,58,48,60,15,39,96,89,98,69,12,3,30,40,58,9,89,54,36,32,40,20,42,59,20,8,4,42,15,8,28,28,56,61,62,76,2,47,81,28,63,2,30,53,36,16,45,83,37,56,14,8,80,23,40,63,88,35,50,3,42,76,8,83,61,20,70,73,57,91,1,37,88,91,69,50,8,25,30,63,92,94,80,61,30,32,7,50,12,25,19,69,78,90,19,13,2,43,20,24,23,10,46,96,3,32,43,88,23,91,26,89,37,49,5,6,7,17,2,93,25,20,89,73,23,32,95,30,16,28,92,63,83,31,65,17,16,24,26,47,5,91,13,55,63,12,71,48,50,65,8,40,17,9,32,56,65,10,80,14,52,76,67,65,10,93,7,5,18,54,38,9,24,91,77,33,12,82,1,19,80,79,80,28,73,26,79,8,35,36,40,68,5,87,13,51,35,60,5,76,10,51,12,48,60,70,73,12,25,91,92,53,97,11,10,59,79,29,73,72,85,4,85,77,59,48,72,24,39,63,19,96,82,85,5,82,58,62,38,48,34,18,51,48,58,77,20,91,4,66,20,97,43,80,3,73,58,54,81,35,3,73,76,7,80,47,50,70,56,4,81,72,28,82,44,49,2,53,68,19,24,1,9,54,41,16
176,4,34,8,76,81,22,80,95,96,11,64,76,54,89,51,42,9,36,76,71,50,53,71,69,53,34,54,17,48,52,74,63,68,4,86,72,1,13,83,19,82,54,32,8,64,31,32,19,31,3,19,36,44,35,29,71,27,14,10,98,33,24,15,80,28,23,36,74,20,34,88,83,29,18,72,44,18,16,32,3,91,18,64,50,11,72,56,25,95,80,62,11,89,24,84,78,13,15,96,94,52,34,90,60,25,95,28,92,89,14,81,20,67,14,97,98,44,51,72,17,17,92,72,79,55,12,87,44,53,29,20,41,39,81,16,52,79,69,46,96,92,30,11,42,7,37,47,81,16,16,46,81,73,30,97,51,58,58,24,77,20,14,80,61,92,92,88,14,69,29,60,66,47,87,27,69,28,84,51,84,73,27,95,44,28,35,8,65,36,64,78,6,46,32,1,92,63,9,43,22,68,33,36,11,28,90,20,50,60,95,34,30,18,80,35,65,77,23,22,78,16,86,30,98,4,18,52,7,9,34,59,79,82,41,30,38,91,75,43,21,85,23,73,20,96,96,76,5,6,39,86,45,11,91,34,26,40,71,78,96,17,95,52,89,53,12,89,1,12,81,69,85,57,79,75,24,17,83,36,95,96,33,98,7,88,7,81,94,62,69,75,4,74,45,90,89,4,89,65,34,66,27,82,51,13,45,3,35,58,64,4,94,65,15,96,40,22,69,85,43,7,42,68,87,31,73,12,47,67,53,71,3,18,31,87,63,20,92,46,40,35,85,63,60,93,60,25,22,97,84,70,80,85,16,5,41,35,86,98,44,58,47,69,54,7,86,79,33,59,89,2,72,37,86,90,86,32,68,72,75,89,97,31,98,62,9,75,40,65,13,41,51,6,52,62,8,51,37,27,93,73,54,96,66,22,55,8,9,47,34,88,12,83,9,7,64,51,96,84,4,11,28,79,9,18,24,41,75,87,38,18,74,51,85,77,35,11,24,29,77,34,57,55,85,53,54,69,61,45,95,3,51,87,78,71,39,16,35,49,13,4,93,12,25,49,74,49,9,6,44,33,5,60,31,19,40,51,79,47,85,94,11,16,90,15,77,45,81,53,94,76,57,75,30,68,60,39,71,12,67
177,7,15,44,11,73,42,93,83,4,74,97,8,54,79,71,51,6,51,49,49,87,81,67,8,42,32,88,59,31,43,86,70,3,18,14,12,82,3,66,84,34,26,12,18,70,98,23,31,74,52,55,93,88,54,39,32,37,3,67,24,15,6,56,18,70,57,5,17,31,70,68,13,54,75,74,10,36,94,92,27,29,41,55,56,37,19,17,75,57,46,59,60,87,43,28,73,35,9,72,65,19,5,9,44,34,91,17,54,94,1,22,61,65,79,24,75,65,87,75,53,98,59,27,61,35,16,3,76,91,80,19,52,2,47,30,32,15,67,67,25,95,63,68,89,8,44,47,21,51,13,14,63,89,3,78,47,55,8,3,9,20,98,18,3,77,52,3,61,90,36,10,21,79,40,73,57,89,82,17,21,25,89,98,74,26,59,13,85,29,89,77,47,68,57,84,83,88,47,63,16,79,94,21,8,89,4,74,44,73,41,44,26,74,83,18,96,72,20,88,60,91,55,72,60,75,5,38,31,75,10,26,18,54,32,75,52,78,46,82,22,12,45,59,31,7,40,63,37,58,82,31,2,4,43,82,3,16,22,63,17,68,68,48,67,98,50,69,87,54,87,8,28,30,15,35,2,93,65,35,38,71,46,86,70,70,20,65,68,87,15,58,73,2,2,1,88,42,56,14,68,98,9,19,60,97,40,93,24,56,31,30,59,46,74,38,44,87,22,56,62,53,10,58,41,89,58,47,95,13,53,8,88,54,86,18,91,58,54,15,91,78,42,51,48,83,74,47,69,37,20,17,48,24,17,45,5,89,25,33,22,37,67,32,75,58,16,52,36,55,95,61,12,11,45,73,34,41,76,87,51,11,95,43,48,44,85,43,2,71,17,52,82,88,75,70,13,83,2,67,49,22,91,13,23,22,83,28,15,67,24,34,94,88,22,23,47,55,31,18,41,65,74,84,53,22,17,95,81,59,70,30,83,8,21,88,18,2,29,70,7,82,73,93,23,20,58,46,51,91,86,26,72,25,34,88,49,47,54,3,68,27,96,65,57,91,45,86,69,18,48,31,15,98,19,94,19,91,88,91,92,61,62,54,93,80,83,65,84,9,10,97,19,68,30,69,77,37,68,97,65
178,74,65,49,5,49,27,64,38,21,54,96,31,48,40,6,86,63,69,79,1,95,94,22,16,18,58,80,5,9,40,57,58,35,3,62,7,64,34,53,49,4,53,25,69,59,93,21,76,7,21,61,96,60,57,65,16,77,38,45,82,35,66,92,49,35,3,18,78,91,13,58,35,79,72,96,10,40,54,29,41,33,88,98,57,47,43,43,48,1,29,76,86,97,35,47,14,61,21,44,94,93,43,22,22,87,25,75,1,51,76,35,21,10,93,85,6,22,12,53,85,26,63,89,77,92,81,39,6,37,83,93,92,97,90,17,21,75,2,18,19,68,58,97,61,43,89,66,42,8,56,49,7,58,57,92,76,64,71,33,25,76,88,66,81,10,57,1,23,77,5,45,48,92,16,37,44,23,73,78,65,95,88,13,35,32,21,75,83,63,25,20,79,52,28,39,13,27,44,88,79,1,71,55,71,27,47,51,96,81,82,82,41,5,18,88,15,66,85,41,78,42,62,42,88,65,1,42,86,63,17,5,2,23,71,88,15,47,62,41,97,79,27,47,57,15,18,55,51,59,80,41,81,55,16,69,35,36,13,43,40,31,41,72,44,68,69,83,91,60,90,21,51,4,75,21,83,40,11,8,81,16,2,58,45,20,36,13,83,84,47,94,58,12,74,12,69,96,22,77,59,43,74,66,51,13,12,32,86,80,68,8,42,64,9,96,21,17,90,30,37,7,5,40,6,82,65,52,7,49,78,93,68,87,57,33,71,32,49,46,49,80,82,97,44,64,44,72,35,58,27,57,89,97,23,46,1,22,18,77,46,59,7,72,35,3,45,64,59,69,25,64,8,12,35,88,69,65,23,86,68,89,97,38,35,23,78,21,88,39,70,69,17,49,56,29,59,93,91,37,17,4,11,53,19,23,94,62,39,55,12,72,28,24,30,70,45,8,56,13,21,2,44,1,48,87,13,17,12,70,41,31,14,61,86,16,8,18,15,63,8,58,23,26,17,71,37,41,49,29,34,46,81,88,75,77,96,93,49,54,50,6,93,95,72,64,46,46,38,42,83,18,4,64,85,96,69,26,54,16,61,22,50,72,20,79,20,63,46,40,68,23,95,80,93,89,43,67,82,5,88
179,75,74,41,55,5,40,31,28,82,48,82,24,97,32,58,59,1,71,31,45,26,29,19,21,58,56,74,14,89,83,28,19,44,54,7,77,15,40,96,73,57,10,86,70,44,73,15,1,20,94,61,36,20,41,83,17,52,24,11,47,88,58,6,11,44,51,74,80,33,58,25,83,36,59,21,35,80,85,30,57,70,12,84,20,81,5,41,72,87,74,15,8,48,58,71,6,44,73,41,64,50,36,84,48,47,71,81,59,4,11,17,39,78,13,30,19,76,50,52,57,68,78,96,19,48,6,12,41,90,8,10,58,94,92,34,87,51,37,91,29,38,72,53,59,59,5,72,84,46,77,3,88,46,89,61,4,94,21,63,63,95,38,12,66,22,76,4,64,35,45,76,69,7,10,18,40,70,47,60,20,59,47,57,11,5,51,79,65,49,64,24,67,88,29,65,21,9,84,75,78,91,67,21,44,97,40,73,6,55,57,3,73,16,25,94,96,3,92,72,9,56,10,49,37,20,54,95,52,85,70,87,6,85,80,41,65,10,80,62,28,24,13,65,72,34,18,94,30,1,92,29,78,75,9,86,48,55,61,83,73,70,26,13,89,64,33,58,96,88,2,69,54,81,85,17,87,19,25,15,80,12,98,26,83,37,80,2,70,28,43,6,19,87,19,23,31,5,27,52,10,33,64,8,76,58,66,23,25,68,16,69,43,91,60,58,43,74,73,25,92,80,62,44,47,42,97,25,68,86,73,11,52,8,61,57,16,19,46,70,82,7,29,98,97,10,93,94,21,36,3,46,80,22,94,22,3,28,10,68,25,25,9,53,45,79,43,84,17,24,62,81,96,6,44,41,82,90,53,22,63,86,96,73,63,2,48,78,49,43,79,39,91,65,79,57,38,1,77,15,37,69,40,71,72,29,72,31,40,51,61,29,30,98,67,50,68,91,72,12,71,40,35,56,57,17,70,39,54,64,22,25,17,59,52,10,76,72,15,91,48,73,97,81,30,6,67,70,5,78,71,6,58,21,15,16,13,48,62,2,75,21,79,96,21,53,11,70,89,79,52,27,17,88,39,8,22,64,94,40,3,81,65,96,44,45,61,53,70,98,10,57,15,59,5,83,89,20,30,92,6
180,59,97,98,75,65,87,5,17,19,63,59,36,94,21,47,23,89,53,42,30,32,94,30,57,31,61,3,87,61,75,70,38,93,35,20,10,34,83,92,18,48,53,66,86,15,89,2,70,73,85,21,27,57,98,15,2,80,16,61,37,74,12,40,30,41,84,21,39,78,31,84,69,20,44,82,38,79,61,66,46,91,10,5,37,64,21,24,54,35,74,62,5,61,23,44,79,35,97,94,10,83,65,74,1,81,13,77,76,19,39,80,43,24,45,4,96,29,3,48,57,11,46,83,56,91,31,68,6,42,42,7,10,53,94,11,73,30,71,87,51,42,33,14,30,62,67,29,70,88,15,40,88,11,68,89,78,84,2,49,3,21,67,48,22,82,71,22,58,49,88,81,19,78,82,60,89,81,62,65,74,44,30,8,84,33,69,97,69,27,56,17,60,78,3,39,49,67,60,73,40,31,5,52,30,38,6,48,85,74,35,84,89,68,32,50,32,57,13,15,76,82,67,47,13,15,4,98,44,89,86,37,65,8,33,25,17,92,90,60,85,20,38,91,72,65,86,86,25,16,11,84,69,8,37,90,93,29,34,81,81,20,24,14,48,41,78,35,49,79,43,25,61,44,21,61,41,41,77,72,38,10,12,76,28,38,61,24,25,74,32,78,36,12,16,72,51,96,9,78,86,1,65,65,65,68,93,56,73,49,50,56,65,20,70,25,11,27,60,5,16,14,71,43,3,29,66,67,98,66,4,66,36,60,32,60,67,14,86,7,8,59,57,52,59,76,79,61,82,13,30,28,39,50,43,46,57,45,4,30,94,88,81,24,84,22,2,4,57,23,59,81,82,74,97,74,42,83,69,35,96,1,28,79,81,53,65,7,31,31,52,79,25,39,4,78,33,55,49,22,78,72,75,5,34,82,66,18,27,92,9,95,34,36,41,85,25,46,67,81,90,96,27,83,26,7,28,42,44,77,66,87,7,11,25,87,32,85,87,20,97,31,61,96,80,27,12,96,57,87,16,71,88,87,51,74,34,77,55,72,37,39,64,69,86,59,58,98,33,6,31,35,26,30,17,48,98,95,39,56,25,33,80,23,69,98,51,83,56,70,83,25,73,52,49,86,13,63,87,12,13
181,64,30,93,5,74,25,22,87,62,46,91,24,74,88,85,56,97,49,40,74,66,91,43,6,14,69,36,10,42,4,49,68,9,33,18,87,23,45,79,69,89,93,74,44,32,59,80,35,76,90,19,72,76,19,21,28,42,83,2,71,80,73,59,22,38,81,93,96,89,37,67,31,17,14,77,88,4,31,64,93,12,66,30,98,60,16,13,27,14,23,74,60,11,46,21,8,81,58,22,42,37,83,54,26,22,61,8,27,69,80,23,86,83,5,46,52,72,46,97,45,40,51,54,40,30,12,97,38,18,37,80,58,10,54,61,57,75,21,87,57,95,65,90,35,28,62,39,17,66,66,52,76,22,9,32,60,18,51,45,94,69,10,64,49,94,90,46,17,49,36,73,27,58,49,83,22,14,86,78,92,54,38,68,41,89,98,67,9,59,54,44,42,35,65,58,42,79,63,72,70,17,97,90,45,94,21,51,39,7,86,35,73,46,49,55,93,54,45,21,69,41,69,25,63,41,18,91,49,95,3,81,77,64,54,30,96,8,35,70,52,18,70,23,39,18,45,51,59,95,9,48,49,86,12,23,54,75,1,2,5,75,62,95,43,28,56,53,67,17,18,49,22,58,44,94,5,69,7,52,17,62,59,80,69,21,97,34,82,62,92,40,60,84,53,70,22,51,39,13,32,24,18,79,67,36,29,44,85,86,40,17,79,69,5,93,66,27,5,46,19,42,52,23,21,67,70,31,66,67,4,16,84,84,37,26,57,40,12,46,15,59,11,31,28,59,8,3,31,94,30,41,80,68,52,85,27,44,98,30,13,97,97,90,31,46,63,29,71,59,92,76,46,37,79,54,83,90,76,56,78,29,82,11,32,51,52,81,14,21,67,93,34,33,70,84,6,68,66,14,93,78,32,62,33,78,22,6,16,88,65,50,25,81,17,6,24,32,91,5,68,91,91,40,73,60,50,48,88,64,55,41,96,62,84,95,39,90,61,15,18,97,63,31,37,11,94,29,48,12,65,34,84,23,61,70,26,52,63,92,84,47,48,65,51,8,59,51,67,6,79,29,70,74,64,34,3,76,75,54,35,38,60,66,60,12,24,96,81,43,42,93,8,54,5,67,47,83,17,42,69
182,42,88,73,19,97,51,93,18,57,84,97,57,57,4,23,45,3,80,93,95,59,11,42,77,77,60,85,2,60,69,60,55,65,41,81,16,1,55,89,7,58,24,42,91,41,75,80,87,19,55,14,9,72,26,76,90,69,84,46,23,16,84,74,91,90,53,28,10,35,36,67,64,95,55,97,48,3,56,63,56,62,10,89,17,10,66,9,87,95,70,8,7,79,48,83,98,4,2,41,36,36,18,15,42,10,94,13,62,5,58,59,32,43,13,7,70,6,61,37,89,32,27,52,51,55,76,86,72,4,43,15,55,75,16,30,28,39,36,15,40,20,20,2,76,47,58,19,36,59,18,28,56,26,32,8,22,87,44,10,51,39,5,24,64,11,16,41,72,38,68,19,46,3,48,87,61,65,67,79,80,44,92,90,82,5,91,59,25,79,89,67,90,79,35,72,14,70,79,35,7,13,74,57,51,74,85,47,44,84,49,12,52,21,47,85,22,80,51,52,57,48,11,44,92,96,43,75,40,26,83,39,11,7,82,72,61,84,9,10,49,76,45,32,16,10,44,21,60,62,37,33,12,61,55,6,35,4,58,75,59,96,14,64,62,95,28,53,32,82,16,86,85,32,68,34,89,26,47,33,78,80,79,62,15,85,26,87,30,44,51,4,82,52,50,59,79,66,40,70,27,26,88,97,68,87,4,30,29,26,48,31,13,57,11,40,58,3,20,45,48,64,11,83,33,92,19,27,60,49,67,84,57,69,48,56,50,35,96,37,72,46,55,77,55,93,41,76,82,45,92,27,41,52,7,66,13,82,66,64,41,43,53,46,66,89,71,3,29,95,8,13,40,24,34,27,51,58,12,43,45,13,34,83,94,86,5,55,95,28,67,17,80,48,33,74,85,94,81,87,9,33,69,79,22,24,59,17,96,94,69,96,36,47,41,62,48,77,73,56,93,20,81,94,1,19,66,27,53,27,18,25,93,60,57,79,49,33,56,6,42,59,53,68,78,3,30,48,25,9,86,32,94,94,45,76,11,76,41,24,65,33,31,11,19,69,73,13,49,83,43,4,21,54,28,56,42,90,49,77,24,34,70,38,89,4,27,40,86,27,48,8,69,54,69,52,24,3,4,62,25
183,33,94,37,18,19,53,83,22,8,87,16,68,12,8,25,13,82,64,1,16,64,83,69,28,64,76,29,4,94,58,60,11,54,56,7,66,33,79,68,6,98,20,78,9,26,69,13,91,69,42,90,25,54,94,82,88,91,94,78,61,12,7,16,83,11,89,15,65,69,62,34,75,34,92,80,82,6,52,18,14,41,29,67,46,54,45,84,41,20,97,1,64,33,29,5,90,14,38,30,73,33,47,61,45,33,20,79,35,62,77,15,35,50,27,27,90,96,32,75,35,48,34,98,45,93,4,3,73,1,47,87,64,43,48,59,71,29,86,13,79,61,55,3,41,60,45,70,54,84,74,25,21,29,4,8,30,19,94,80,79,5,18,7,4,14,83,17,98,66,8,36,57,48,33,40,60,42,56,28,87,30,78,78,86,93,73,15,68,76,2,46,2,1,95,79,9,53,67,11,8,16,1,92,34,40,44,42,76,91,78,78,87,65,47,71,79,77,44,88,71,96,16,96,67,92,59,30,13,3,94,35,13,90,88,72,50,75,50,60,25,24,49,61,18,3,5,80,94,62,48,29,60,20,64,23,72,82,25,27,31,27,1,98,17,90,45,78,90,11,77,47,4,68,86,84,88,78,79,11,88,21,47,59,45,52,48,44,11,19,70,25,37,29,33,35,29,60,38,87,63,1,98,83,19,19,74,29,60,63,38,30,7,71,44,16,9,75,93,50,95,15,56,35,31,18,79,82,79,65,17,77,64,19,92,9,71,98,27,13,82,14,87,62,97,92,70,3,41,69,70,81,5,91,65,40,69,95,39,86,64,63,73,49,95,37,49,85,47,32,36,24,38,7,46,2,96,8,5,46,30,38,96,85,1,3,54,50,82,88,86,40,43,96,74,78,1,64,82,81,66,52,83,72,7,92,35,27,36,23,14,41,24,81,56,28,47,86,92,45,9,5,96,76,16,79,33,19,30,58,6,97,19,44,28,80,66,4,56,87,23,97,4,72,70,62,53,12,82,80,65,48,91,67,52,88,95,57,75,20,90,15,55,7,17,12,62,47,28,95,72,95,22,12,11,63,64,44,63,22,6,57,66,84,43,36,31,75,10,45,7,18,17,89,7,34,24,67,7,23,88
184,56,82,62,82,53,17,79,74,91,55,45,53,61,39,70,39,45,78,84,3,9,96,78,92,29,96,50,87,58,76,61,18,15,7,36,27,18,34,57,62,96,60,8,61,15,92,50,8,24,82,11,33,68,49,14,17,66,29,37,93,21,97,6,92,25,75,96,85,11,31,65,21,1,20,68,34,28,63,91,51,69,27,37,91,73,41,66,36,77,4,52,56,24,80,25,97,5,28,24,94,37,53,72,19,8,56,2,58,42,59,27,13,58,11,92,4,90,13,86,4,23,34,49,52,40,79,90,75,15,64,66,41,4,78,95,85,98,4,74,88,15,7,24,1,62,57,44,72,13,35,57,51,55,24,95,60,47,41,92,5,29,71,58,83,93,9,50,81,47,25,37,97,39,48,64,88,30,12,87,10,28,23,30,81,89,2,82,70,9,87,33,19,28,54,55,31,85,19,54,48,12,61,9,92,63,91,63,86,34,39,91,1,64,60,19,87,9,16,53,62,85,86,88,5,29,9,41,64,33,76,63,87,67,84,46,6,37,74,22,61,45,94,54,84,62,64,14,8,34,72,76,41,70,73,97,76,65,57,31,58,77,94,73,98,62,54,47,3,91,2,69,16,29,80,13,38,47,35,72,65,17,84,96,10,38,21,55,37,81,71,1,50,18,60,91,55,62,84,91,5,22,85,63,4,98,18,36,52,45,91,22,77,50,72,94,88,80,71,91,10,30,72,50,20,53,35,12,26,49,73,74,68,17,56,69,63,44,56,39,57,68,61,53,13,31,35,98,51,5,45,14,35,57,59,24,90,95,98,29,53,89,86,57,11,1,1,94,38,27,19,9,29,82,5,25,65,93,3,96,14,62,97,11,76,40,75,47,8,23,4,58,60,20,78,45,36,33,84,1,16,44,1,87,42,18,48,86,85,17,25,27,97,39,34,61,80,96,82,81,82,29,49,64,63,45,66,23,78,58,51,62,3,85,76,35,11,23,51,80,4,92,47,23,73,89,71,37,98,84,24,74,3,75,16,28,66,96,23,57,26,18,24,61,27,14,98,9,60,63,4,64,88,71,35,92,89,2,46,98,16,63,42,53,21,39,75,2,50,13,26,67,71,48,91,84,48,77,93,93,90
185,47,20,75,84,49,75,36,87,5,96,69,68,5,10,68,32,25,80,66,97,7,60,30,45,66,60,86,9,69,36,79,93,79,56,27,60,50,57,81,44,58,13,22,48,48,46,16,74,70,48,38,23,82,24,4,57,47,39,78,68,73,30,36,84,43,82,81,84,37,80,10,20,43,98,7,43,70,92,47,70,60,52,11,68,97,92,4,96,85,21,32,33,68,46,66,77,47,40,60,71,61,64,73,82,15,88,24,95,43,81,1,77,35,76,25,47,29,53,23,1,82,96,33,49,63,98,44,91,98,28,89,15,95,43,97,26,26,33,54,38,47,82,46,36,89,91,6,10,3,13,15,43,69,43,64,6,59,91,39,70,94,18,22,64,13,97,24,50,54,94,28,95,31,91,65,28,94,54,47,97,13,2,87,36,80,45,12,68,62,37,9,8,95,46,36,28,84,8,61,73,86,48,61,73,70,85,30,12,72,34,92,93,11,18,55,45,38,97,12,72,62,33,43,11,61,90,15,87,72,73,6,45,57,42,10,13,48,46,88,47,65,45,66,70,82,33,2,98,51,3,83,41,14,92,15,74,84,13,42,16,2,57,45,13,27,1,97,35,70,46,2,6,46,17,92,46,18,21,41,10,53,61,82,60,37,71,21,85,65,39,61,42,50,79,77,32,58,38,76,54,22,69,94,60,4,49,65,34,35,49,60,98,42,66,23,2,44,62,62,34,56,69,10,58,98,78,35,20,8,69,34,95,33,3,52,45,42,81,11,77,20,81,14,8,86,29,18,55,35,80,72,96,31,66,25,52,68,79,70,62,2,33,1,39,45,45,39,8,6,37,1,36,69,60,56,32,61,93,27,81,67,88,13,14,29,42,84,25,53,57,15,66,93,96,12,62,68,85,33,64,59,10,73,57,79,18,12,86,98,6,32,40,6,30,64,28,38,39,21,42,69,81,23,80,33,83,26,90,97,16,28,96,15,37,16,59,98,22,19,29,43,86,36,75,10,97,55,58,31,16,10,22,51,31,84,47,93,82,49,39,36,10,27,10,10,36,61,66,64,1,11,42,51,71,95,24,34,56,41,33,47,91,43,33,63,51,48,81,81,65,74,31,72,55,95,15,29,90,76,59
